,WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
162,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,35,2023-08-27T16:00:00.000Z,254.0,254,,7.0,9.0,,0.0,16.0,,,0.0,,16.0,,1
163,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,36,2023-09-03T16:00:00.000Z,268.0,268,,12.0,9.0,,1.0,22.0,,,0.0,,22.0,,1
164,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,37,2023-09-10T16:00:00.000Z,96.0,96,,6.0,6.0,,0.0,12.0,,,0.0,,12.0,84.0,1
165,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,38,2023-09-17T16:00:00.000Z,137.0,137,,19.0,7.0,,1.0,27.0,,,1.0,1.0,28.0,109.0,1
166,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,39,2023-09-24T16:00:00.000Z,126.0,126,,9.0,11.0,,0.0,20.0,,,0.0,,20.0,106.0,1
167,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,40,2023-10-01T16:00:00.000Z,148.0,148,,10.0,8.0,,0.0,18.0,,,1.0,1.0,19.0,129.0,1
168,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,41,2023-10-08T16:00:00.000Z,139.0,139,,7.0,13.0,,0.0,20.0,,,0.0,,20.0,119.0,1
169,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,42,2023-10-15T16:00:00.000Z,113.0,113,,7.0,5.0,,1.0,13.0,,,1.0,1.0,14.0,99.0,1
170,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,43,2023-10-22T16:00:00.000Z,127.0,127,,6.0,2.0,,0.0,8.0,,,1.0,1.0,9.0,118.0,1
171,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,44,2023-10-29T16:00:00.000Z,141.0,141,,3.0,10.0,,0.0,13.0,,,0.0,,13.0,128.0,1
172,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,45,2023-11-05T16:00:00.000Z,134.0,134,,3.0,7.0,,1.0,11.0,,,2.0,2.0,13.0,121.0,1
173,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,46,2023-11-12T16:00:00.000Z,135.0,135,,4.0,10.0,,0.0,14.0,,,2.0,2.0,16.0,119.0,1
174,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,47,2023-11-19T16:00:00.000Z,41.0,41,,1.0,2.0,,0.0,3.0,,,2.0,2.0,5.0,36.0,1
175,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,48,2023-11-26T16:00:00.000Z,16.0,16,,0.0,3.0,,0.0,3.0,,,0.0,,3.0,13.0,1
176,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,49,2023-12-03T16:00:00.000Z,35.0,35,,4.0,4.0,,0.0,8.0,,,0.0,,8.0,27.0,1
177,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,50,2023-12-10T16:00:00.000Z,49.0,49,,3.0,5.0,,1.0,9.0,,,0.0,,9.0,40.0,1
178,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,51,2023-12-17T16:00:00.000Z,42.0,42,,1.0,4.0,,0.0,5.0,,,1.0,1.0,6.0,37.0,1
179,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2023,52,2023-12-24T16:00:00.000Z,36.0,36,,2.0,5.0,,0.0,7.0,,,0.0,,7.0,29.0,1
180,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,1,2023-12-31T16:00:00.000Z,58.0,58,,1.0,5.0,,0.0,6.0,,,0.0,,6.0,52.0,1
181,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,2,2024-01-07T16:00:00.000Z,40.0,40,,0.0,1.0,,0.0,1.0,,,0.0,,1.0,39.0,1
182,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,3,2024-01-14T16:00:00.000Z,44.0,44,,1.0,7.0,,0.0,8.0,,,1.0,1.0,9.0,36.0,1
183,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,4,2024-01-21T16:00:00.000Z,46.0,46,,2.0,0.0,,0.0,2.0,,,0.0,,2.0,44.0,1
184,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,5,2024-01-28T16:00:00.000Z,59.0,59,,2.0,4.0,,0.0,6.0,,,3.0,3.0,9.0,51.0,1
185,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,6,2024-02-04T16:00:00.000Z,58.0,58,,1.0,2.0,,0.0,3.0,,,0.0,,3.0,55.0,1
186,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,7,2024-02-11T16:00:00.000Z,21.0,21,,0.0,0.0,,0.0,,,,0.0,,,21.0,1
187,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,8,2024-02-18T16:00:00.000Z,67.0,67,,1.0,2.0,,1.0,4.0,,,0.0,,4.0,63.0,1
188,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,9,2024-02-25T16:00:00.000Z,71.0,71,,1.0,8.0,,0.0,9.0,,,1.0,1.0,10.0,62.0,1
189,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,10,2024-03-03T16:00:00.000Z,78.0,78,,1.0,4.0,,1.0,6.0,,,3.0,3.0,9.0,70.0,1
190,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,11,2024-03-10T16:00:00.000Z,60.0,60,,0.0,2.0,,0.0,2.0,,,2.0,2.0,4.0,56.0,1
191,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,12,2024-03-17T16:00:00.000Z,75.0,75,,1.0,6.0,,1.0,8.0,,,0.0,,8.0,68.0,1
192,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,13,2024-03-24T16:00:00.000Z,66.0,66,,2.0,2.0,,0.0,4.0,,,2.0,2.0,6.0,60.0,1
193,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,14,2024-03-31T16:00:00.000Z,70.0,70,,1.0,3.0,,1.0,5.0,,,2.0,2.0,7.0,63.0,1
194,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,15,2024-04-07T16:00:00.000Z,46.0,46,,0.0,1.0,,0.0,1.0,,,0.0,,1.0,45.0,1
195,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,16,2024-04-14T16:00:00.000Z,71.0,71,,2.0,2.0,,0.0,4.0,,,3.0,3.0,7.0,64.0,1
196,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,17,2024-04-21T16:00:00.000Z,74.0,74,,6.0,3.0,,1.0,10.0,,,1.0,1.0,11.0,63.0,1
197,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,18,2024-04-28T16:00:00.000Z,97.0,97,,4.0,4.0,,0.0,8.0,,,2.0,2.0,10.0,87.0,1
198,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,19,2024-05-05T16:00:00.000Z,101.0,101,,4.0,7.0,,0.0,11.0,,,4.0,4.0,15.0,86.0,1
199,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,20,2024-05-12T16:00:00.000Z,108.0,108,,6.0,7.0,,1.0,14.0,,,3.0,3.0,17.0,91.0,1
200,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,21,2024-05-19T16:00:00.000Z,112.0,112,,4.0,8.0,,0.0,12.0,,,2.0,2.0,14.0,98.0,1
201,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,22,2024-05-26T16:00:00.000Z,65.0,65,,2.0,4.0,,0.0,6.0,,,1.0,1.0,7.0,58.0,1
202,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,23,2024-06-02T16:00:00.000Z,80.0,80,,5.0,7.0,,0.0,12.0,,,0.0,,12.0,68.0,1
203,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,24,2024-06-09T16:00:00.000Z,75.0,75,,7.0,2.0,,0.0,9.0,,,3.0,3.0,12.0,63.0,1
204,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,25,2024-06-16T16:00:00.000Z,85.0,85,,6.0,11.0,,0.0,17.0,,,2.0,2.0,19.0,66.0,1
205,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,26,2024-06-23T16:00:00.000Z,109.0,109,,4.0,6.0,,0.0,10.0,,,7.0,7.0,17.0,92.0,1
206,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,27,2024-06-30T16:00:00.000Z,110.0,110,,5.0,10.0,,0.0,15.0,,,3.0,3.0,18.0,92.0,1
207,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,28,2024-07-07T16:00:00.000Z,67.0,67,,2.0,2.0,,0.0,4.0,,,4.0,4.0,8.0,59.0,1
208,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,29,2024-07-14T16:00:00.000Z,114.0,114,,8.0,7.0,,0.0,15.0,,,3.0,3.0,18.0,96.0,1
209,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,30,2024-07-21T16:00:00.000Z,38.0,38,,1.0,1.0,,1.0,3.0,,,1.0,1.0,4.0,34.0,1
210,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,31,2024-07-28T16:00:00.000Z,0.0,0,,0.0,0.0,,0.0,,,,0.0,,,0.0,1
211,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,32,2024-08-04T16:00:00.000Z,0.0,0,,0.0,0.0,,0.0,,,,0.0,,,0.0,1
212,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,33,2024-08-11T16:00:00.000Z,41.0,41,,0.0,4.0,,0.0,4.0,,,2.0,2.0,6.0,35.0,1
213,WPR,South-East Asia,Malaysia,MYS,NONSENTINEL,2024,34,2024-08-18T16:00:00.000Z,57.0,57,,2.0,3.0,,0.0,5.0,,,2.0,2.0,7.0,50.0,1
214,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1996,52,1996-12-22T16:00:00.000Z,,12,0.0,,0.0,,0.0,,,,0.0,,,,2
215,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,1,1996-12-29T16:00:00.000Z,,14,0.0,,0.0,,0.0,,,,1.0,1.0,1.0,,3
216,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,2,1997-01-05T16:00:00.000Z,,13,0.0,,2.0,,1.0,3.0,,,0.0,,3.0,,3
217,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,5,1997-01-26T16:00:00.000Z,,2,0.0,,0.0,,0.0,,,,0.0,,,,2
218,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,6,1997-02-02T16:00:00.000Z,,3,0.0,,0.0,,0.0,,,,0.0,,,,2
219,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,7,1997-02-09T16:00:00.000Z,,4,0.0,,0.0,,0.0,,,,0.0,,,,2
220,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,8,1997-02-16T16:00:00.000Z,,5,0.0,,0.0,,0.0,,,,0.0,,,,2
221,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,9,1997-02-23T16:00:00.000Z,,5,0.0,,0.0,,0.0,,,,0.0,,,,2
222,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,10,1997-03-02T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
223,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,11,1997-03-09T16:00:00.000Z,,6,0.0,,0.0,,0.0,,,,0.0,,,,2
224,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,12,1997-03-16T16:00:00.000Z,,12,0.0,,0.0,,0.0,,,,0.0,,,,2
225,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,13,1997-03-23T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
226,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,14,1997-03-30T16:00:00.000Z,,8,0.0,,0.0,,0.0,,,,0.0,,,,2
227,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,15,1997-04-06T16:00:00.000Z,,11,0.0,,0.0,,0.0,,,,0.0,,,,2
228,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,16,1997-04-13T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
229,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,17,1997-04-20T16:00:00.000Z,,10,0.0,,0.0,,0.0,,,,0.0,,,,2
230,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,18,1997-04-27T16:00:00.000Z,,18,1.0,,0.0,,0.0,1.0,,,0.0,,1.0,,3
231,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,19,1997-05-04T16:00:00.000Z,,16,0.0,,0.0,,0.0,,,,0.0,,,,2
232,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,20,1997-05-11T16:00:00.000Z,,7,0.0,,0.0,,0.0,,,,0.0,,,,2
233,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,21,1997-05-18T16:00:00.000Z,,14,0.0,,0.0,,0.0,,,,0.0,,,,2
234,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,22,1997-05-25T16:00:00.000Z,,13,0.0,,1.0,,0.0,1.0,,,0.0,,1.0,,3
235,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,23,1997-06-01T16:00:00.000Z,,8,0.0,,0.0,,0.0,,,,0.0,,,,2
236,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,24,1997-06-08T16:00:00.000Z,,17,0.0,,0.0,,0.0,,,,0.0,,,,2
237,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,25,1997-06-15T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
238,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,26,1997-06-22T16:00:00.000Z,,11,0.0,,0.0,,0.0,,,,0.0,,,,2
239,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,27,1997-06-29T16:00:00.000Z,,19,0.0,,0.0,,0.0,,,,0.0,,,,2
240,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,28,1997-07-06T16:00:00.000Z,,11,0.0,,0.0,,0.0,,,,0.0,,,,2
241,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,29,1997-07-13T16:00:00.000Z,,15,0.0,,1.0,,0.0,1.0,,,0.0,,1.0,,3
242,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,30,1997-07-20T16:00:00.000Z,,14,0.0,,0.0,,0.0,,,,0.0,,,,2
243,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,31,1997-07-27T16:00:00.000Z,,15,0.0,,0.0,,0.0,,,,0.0,,,,2
244,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,32,1997-08-03T16:00:00.000Z,,11,0.0,,0.0,,0.0,,,,0.0,,,,2
245,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,33,1997-08-10T16:00:00.000Z,,15,0.0,,0.0,,0.0,,,,0.0,,,,2
246,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,34,1997-08-17T16:00:00.000Z,,12,0.0,,0.0,,0.0,,,,0.0,,,,2
247,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,35,1997-08-24T16:00:00.000Z,,24,0.0,,0.0,,0.0,,,,0.0,,,,2
248,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,36,1997-08-31T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
249,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,37,1997-09-07T16:00:00.000Z,,8,0.0,,0.0,,0.0,,,,0.0,,,,1
250,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,38,1997-09-14T16:00:00.000Z,,7,0.0,,0.0,,0.0,,,,0.0,,,,1
251,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,39,1997-09-21T16:00:00.000Z,,5,0.0,,0.0,,0.0,,,,0.0,,,,2
252,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,40,1997-09-28T16:00:00.000Z,,8,0.0,,0.0,,0.0,,,,0.0,,,,2
253,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,41,1997-10-05T16:00:00.000Z,,8,0.0,,0.0,,0.0,,,,0.0,,,,2
254,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,42,1997-10-12T16:00:00.000Z,,13,0.0,,0.0,,0.0,,,,0.0,,,,2
255,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,43,1997-10-19T16:00:00.000Z,,13,0.0,,0.0,,0.0,,,,0.0,,,,2
256,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,44,1997-10-26T16:00:00.000Z,,20,0.0,,0.0,,0.0,,,,0.0,,,,2
257,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,45,1997-11-02T16:00:00.000Z,,14,0.0,,0.0,,0.0,,,,0.0,,,,2
258,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,46,1997-11-09T16:00:00.000Z,,10,0.0,,0.0,,0.0,,,,0.0,,,,2
259,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,47,1997-11-16T16:00:00.000Z,,8,0.0,,0.0,,0.0,,,,0.0,,,,2
260,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,48,1997-11-23T16:00:00.000Z,,14,0.0,,0.0,,0.0,,,,0.0,,,,2
261,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,49,1997-11-30T16:00:00.000Z,,5,0.0,,0.0,,0.0,,,,0.0,,,,2
262,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,50,1997-12-07T16:00:00.000Z,,26,0.0,,1.0,,0.0,1.0,,,0.0,,1.0,,3
263,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,51,1997-12-14T16:00:00.000Z,,8,0.0,,0.0,,0.0,,,,0.0,,,,2
264,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1997,52,1997-12-21T16:00:00.000Z,,21,1.0,,0.0,,0.0,1.0,,,0.0,,1.0,,3
265,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,1,1997-12-28T16:00:00.000Z,,10,0.0,,0.0,,0.0,,,,0.0,,,,2
266,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,2,1998-01-04T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
267,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,3,1998-01-11T16:00:00.000Z,,15,0.0,,0.0,,0.0,,,,0.0,,,,2
268,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,4,1998-01-18T16:00:00.000Z,,8,1.0,,0.0,,0.0,1.0,,,0.0,,1.0,,3
269,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,5,1998-01-25T16:00:00.000Z,,13,0.0,,0.0,,1.0,1.0,,,1.0,1.0,2.0,,3
270,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,6,1998-02-01T16:00:00.000Z,,11,0.0,,0.0,,0.0,,,,0.0,,,,2
271,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,7,1998-02-08T16:00:00.000Z,,13,0.0,,0.0,,0.0,,,,0.0,,,,2
272,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,8,1998-02-15T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
273,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,9,1998-02-22T16:00:00.000Z,,11,0.0,,0.0,,0.0,,,,0.0,,,,2
274,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,10,1998-03-01T16:00:00.000Z,,11,0.0,,0.0,,1.0,1.0,,,0.0,,1.0,,3
275,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,11,1998-03-08T16:00:00.000Z,,10,0.0,,0.0,,1.0,1.0,,,0.0,,1.0,,3
276,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,12,1998-03-15T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
277,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,13,1998-03-22T16:00:00.000Z,,14,0.0,,0.0,,0.0,,,,0.0,,,,2
278,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,14,1998-03-29T16:00:00.000Z,,6,0.0,,0.0,,0.0,,,,0.0,,,,2
279,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,15,1998-04-05T16:00:00.000Z,,4,0.0,,0.0,,0.0,,,,0.0,,,,2
280,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,16,1998-04-12T16:00:00.000Z,,16,0.0,,0.0,,1.0,1.0,,,0.0,,1.0,,3
281,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,17,1998-04-19T16:00:00.000Z,,13,0.0,,0.0,,0.0,,,,0.0,,,,2
282,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,18,1998-04-26T16:00:00.000Z,,4,0.0,,0.0,,0.0,,,,0.0,,,,2
283,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,19,1998-05-03T16:00:00.000Z,,5,0.0,,0.0,,0.0,,,,0.0,,,,2
284,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,20,1998-05-10T16:00:00.000Z,,9,0.0,,0.0,,1.0,1.0,,,0.0,,1.0,,3
285,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,21,1998-05-17T16:00:00.000Z,,12,0.0,,1.0,,4.0,5.0,,,0.0,,5.0,,3
286,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,22,1998-05-24T16:00:00.000Z,,9,0.0,,0.0,,1.0,1.0,,,0.0,,1.0,,3
287,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,23,1998-05-31T16:00:00.000Z,,10,0.0,,0.0,,2.0,2.0,,,0.0,,2.0,,3
288,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,24,1998-06-07T16:00:00.000Z,,7,0.0,,1.0,,2.0,3.0,,,0.0,,3.0,,3
289,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,25,1998-06-14T16:00:00.000Z,,16,0.0,,0.0,,2.0,2.0,,,0.0,,2.0,,3
290,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,26,1998-06-21T16:00:00.000Z,,10,0.0,,0.0,,1.0,1.0,,,0.0,,1.0,,3
291,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,27,1998-06-28T16:00:00.000Z,,12,0.0,,0.0,,0.0,,,,0.0,,,,2
292,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,28,1998-07-05T16:00:00.000Z,,7,0.0,,0.0,,0.0,,,,0.0,,,,2
293,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,29,1998-07-12T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
294,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,30,1998-07-19T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
295,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,31,1998-07-26T16:00:00.000Z,,10,0.0,,0.0,,0.0,,,,0.0,,,,2
296,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,32,1998-08-02T16:00:00.000Z,,8,0.0,,0.0,,0.0,,,,0.0,,,,2
297,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,33,1998-08-09T16:00:00.000Z,,12,0.0,,0.0,,0.0,,,,0.0,,,,2
298,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,34,1998-08-16T16:00:00.000Z,,11,0.0,,0.0,,0.0,,,,0.0,,,,2
299,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,35,1998-08-23T16:00:00.000Z,,13,0.0,,0.0,,0.0,,,,0.0,,,,2
300,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,36,1998-08-30T16:00:00.000Z,,22,0.0,,0.0,,0.0,,,,0.0,,,,2
301,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,37,1998-09-06T16:00:00.000Z,,19,0.0,,0.0,,0.0,,,,0.0,,,,2
302,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,38,1998-09-13T16:00:00.000Z,,12,0.0,,0.0,,0.0,,,,0.0,,,,2
303,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,39,1998-09-20T16:00:00.000Z,,14,0.0,,0.0,,0.0,,,,0.0,,,,2
304,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,40,1998-09-27T16:00:00.000Z,,12,0.0,,0.0,,0.0,,,,0.0,,,,2
305,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,41,1998-10-04T16:00:00.000Z,,13,0.0,,0.0,,0.0,,,,0.0,,,,2
306,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,42,1998-10-11T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
307,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,43,1998-10-18T16:00:00.000Z,,9,0.0,,0.0,,0.0,,,,0.0,,,,2
308,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,44,1998-10-25T16:00:00.000Z,,6,0.0,,0.0,,0.0,,,,0.0,,,,2
309,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,45,1998-11-01T16:00:00.000Z,,7,0.0,,0.0,,0.0,,,,0.0,,,,2
310,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,46,1998-11-08T16:00:00.000Z,,6,0.0,,0.0,,0.0,,,,0.0,,,,2
311,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,47,1998-11-15T16:00:00.000Z,,5,0.0,,0.0,,0.0,,,,0.0,,,,2
312,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,48,1998-11-22T16:00:00.000Z,,8,0.0,,1.0,,0.0,1.0,,,0.0,,1.0,,3
313,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,49,1998-11-29T16:00:00.000Z,,8,0.0,,1.0,,0.0,1.0,,,0.0,,1.0,,3
314,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,50,1998-12-06T16:00:00.000Z,,9,0.0,,1.0,,0.0,1.0,,,0.0,,1.0,,3
315,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,51,1998-12-13T16:00:00.000Z,,7,0.0,,1.0,,0.0,1.0,,,0.0,,1.0,,3
316,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,52,1998-12-20T16:00:00.000Z,,6,0.0,,1.0,,0.0,1.0,,,0.0,,1.0,,3
317,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,1998,53,1998-12-27T16:00:00.000Z,,8,0.0,,1.0,,0.0,1.0,,,0.0,,1.0,,3
